time[s],theta[rad],thetap[rad/s]
7.867867867867868,-0.9947789725020887,-1.0511416647698155
7.927927927927928,-1.061248800729463,-1.1530517855994815
7.987987987987988,-1.1303786309910138,-1.1651300685512984
8.048048048048049,-1.1975137384860792,-1.0692184584675042
8.108108108108109,-1.2574504768241983,-0.8922665413680743
8.168168168168169,-1.3053518909176913,-0.6999206437914413
8.228228228228229,-1.342144427746717,-0.5301394750737756
8.288288288288289,-1.3697704203179393,-0.39143411484538065
8.348348348348349,-1.3899759245726342,-0.2850958946944657
8.408408408408409,-1.4044792466324534,-0.20507211802585457
8.468468468468469,-1.4147838103123003,-0.14033297591654262
8.528528528528529,-1.4214921555438265,-0.08332206222907161
8.588588588588589,-1.4247648666545727,-0.0248421013250939
8.64864864864865,-1.4242399812443438,0.04429926185732741
8.70870870870871,-1.419018429088444,0.13309318843866225
8.76876876876877,-1.4076640321376763,0.2503296455979139
8.82882882882883,-1.3882023067057585,0.4043294535162243
8.88888888888889,-1.3583782866353578,0.5918432745754999
8.94894894894895,-1.3167217918251708,0.7958183391125968
9.00900900900901,-1.262802330055466,0.9986934446837566
9.06906906906907,-1.1972049046293325,1.1830300871434194
9.12912912912913,-1.1215300143726787,1.331512460644223
9.18918918918919,-1.03840310819616,1.428088108967396
9.24924924924925,-0.951094716205998,1.475050518522464
9.30930930930931,-0.8622501266292395,1.4802907632846736
9.36936936936937,-0.7740698630853327,1.4507518036997453
9.42942942942943,-0.6883900996560779,1.3942982320910289
9.48948948948949,-0.6066826608856286,1.3197162726595029
9.54954954954955,-0.5299209898772954,1.2351707599980637
9.60960960960961,-0.4584796146632584,1.142971811972242
9.66966966966967,-0.39276376934644164,1.0441762698231023
9.72972972972973,-0.333155134976366,0.9395061003865488
9.78978978978979,-0.28000675504791556,0.829318565803975
9.84984984984985,-0.23366715054309334,0.713587923077714
9.90990990990991,-0.1944367558552504,0.5952892936463754
9.96996996996997,-0.16208103836814275,0.4821930733356488
10.03003003003003,-0.13609094842389954,0.3807905664575981
10.09009009009009,-0.11573219795661352,0.29576969434610834
10.15015015015015,-0.10004526049234083,0.2300149953568874
10.21021021021021,-0.08784537114910121,0.1846076248674653
10.27027027027027,-0.07772768177161372,0.1588293653357352
10.33033033033033,-0.0684997481072813,0.15105610814694923
10.39039039039039,-0.05920706961936692,0.15987138746647533
10.45045045045045,-0.048971323308375614,0.1825322521822322
10.51051051051051,-0.037113577094629605,0.21475168459452443
10.57057057057057,-0.02315561807630405,0.2507420536856444
10.63063063063063,-0.00704286712166937,0.28352314819349866
10.69069069069069,0.010676603917440443,0.3058280416448904
10.75075075075075,0.02930697476836095,0.31379710366261765
10.81081081081081,0.04806198902286809,0.3075454550098732
10.87087087087087,0.06609371738600148,0.2910827183197829
10.93093093093093,0.08296646820081674,0.271024100256521
10.99099099099099,0.09872566981800128,0.2543184228328933
11.05105105105105,0.11372225685702564,0.24667316632089306
11.11111111111111,0.12862154847747362,0.25241616060208744
11.17117117117117,0.14434038613163347,0.27423967903369534
11.23123123123123,0.16196707253329778,0.31534143451521024
11.29129129129129,0.1827881881538633,0.3794007337435344
11.35135135135135,0.20817281304033913,0.46844277812770496
11.411411411411411,0.2395703708023117,0.5828120827999899
11.471471471471471,0.27851062861194437,0.7211724766158871
11.531531531531531,0.3264516445935773,0.8797365504375664
11.591591591591591,0.3843019406452412,1.0513088379867246
11.651651651651651,0.45275949613172706,1.2294230799930317
11.711711711711711,0.5320150276026755,1.4068213022323013
11.771771771771771,0.6217272609951643,1.5753099786293812
11.831831831831831,0.7210229316337092,1.725760031258152
11.891891891891891,0.8284967842302624,1.8481068303415273
11.951951951951951,0.9422033143600816,1.931566800823507
12.012012012012011,1.0595367497281944,1.970086160650558
12.072072072072071,1.1777505194719282,1.9638192400965215
12.132132132132131,1.2944154420875653,1.9168105391698556
12.192192192192191,1.4074287822695761,1.8371969541345967
12.252252252252251,1.5150142509106188,1.7372077775103594
12.312312312312311,1.6161241225318246,1.6293840697755544
12.372372372372372,1.7106816714381106,1.5195862866691483
12.432432432432432,1.7987352076262264,1.4129247410674965
12.492492492492492,1.8805808605755607,1.3137349215077436
12.552552552552552,1.9567630137741034,1.2255745890540672
12.612612612612612,2.0280484441722924,1.151472628943873
12.672672672672672,2.095380177624706,1.0950202716309834
12.732732732732732,2.15995667204079,1.0586806991328748
12.792792792792792,2.2230299605033204,1.0440159786323944
12.852852852852854,2.2858873724343503,1.0517856471409466
12.912912912912914,2.3498515335952033,1.0819467114984915
12.972972972972974,2.41622445007688,1.133296613995135
13.033033033033034,2.4860392138860314,1.203964794305691
13.093093093093094,2.561052702267085,1.2987806776526076
13.153153153153154,2.6427890673858414,1.418377114482345
13.213213213213214,2.7323074008957957,1.5571918734821204
13.273273273273274,2.830201733938137,1.7034676415799082
13.333333333333334,2.9365975885823317,1.839300626645203
13.393393393393394,3.050437008258148,1.9436902471086406
13.453453453453454,3.1688587555314554,1.9980232916750518
13.513513513513514,3.288832464277468,1.994689514927148
13.573573573573574,3.407382894905515,1.9391740617452853
13.633633633633634,3.5215903932718793,1.8500557074371864
13.693693693693694,3.6297171120588376,1.7518213153031834
13.753753753753754,3.73208002417323,1.658497069332221
13.813813813813814,3.829295659058991,1.5801510738825142
13.873873873873874,3.9224017229969377,1.5238310241678068
13.933933933933934,4.012854148815742,1.4935585121639512
13.993993993993994,4.102234290162353,1.4914010569036713
14.054054054054054,4.192522663301633,1.522118268317347
14.114114114114114,4.285884721428452,1.5891384251298217
14.174174174174174,4.384413413893997,1.6930655190741035
14.234234234234235,4.490129186205759,1.831679254891365
14.294294294294295,4.6049799800275455,1.9999350503309439
14.354354354354355,4.7310117872079545,2.192307357926028
14.414414414414415,4.869043427629095,2.389835728522443
14.474474474474475,5.017618712348643,2.5593573870813593
14.534534534534535,5.174595549210386,2.678552342336576
14.594594594594595,5.337203985757655,2.736746525990295
14.654654654654655,5.502046209233321,2.73491179271312
14.714714714714715,5.665157967100777,2.686233379846516
14.774774774774775,5.824253119629415,2.6210329059993382
14.834834834834835,5.97986221355073,2.566610672350408
14.894894894894895,6.133345098371819,2.5431702352312957
14.954954954954955,6.286779225963647,2.5655092144435603
15.015015015015015,6.442959650561038,2.643019293258747
15.075075075075075,6.605399028762677,2.779686218418388
15.135135135135135,6.777945936114472,2.972615661136166
15.195195195195195,6.963227585626732,3.193583221117051
15.255255255255255,7.161352177344811,3.396364604928235
15.315315315315315,7.369502334033342,3.525370396012899
15.375375375375375,7.581730554509703,3.5247697320540934
15.435435435435435,7.7907504837935395,3.4311352187519337
15.495495495495495,7.993612964797441,3.317485059783757
15.555555555555555,8.190209475089963,3.232471676227645
15.615615615615615,8.3829989578494,3.2006397166177716
15.675675675675675,8.575457933915754,3.222864241733085
15.735735735735735,8.771234591551812,3.2955955408162634
15.795795795795796,8.972459521985972,3.396597007276003
15.855855855855856,9.178947304304241,3.478505406850883
15.915915915915916,9.38801138627588,3.470386712939478
15.975975975975976,9.59271096765652,3.3421637447582357
16.036036036036037,9.787403155984771,3.1384605856147667
16.096096096096097,9.969274733272927,2.908445385275513
16.156156156156158,10.137929494544123,2.700499501774355
16.216216216216218,10.29548487222315,2.5556757562862162
16.276276276276278,10.446103736324117,2.4706004652155116
16.336336336336338,10.593337000433625,2.4391148945577807
16.396396396396398,10.740102324210387,2.4533269811792446
16.456456456456458,10.88875619013872,2.501249153578914
16.516516516516518,11.041342084503109,2.5700596911652838
16.576576576576578,11.197660690250656,2.628863096272158
16.636636636636638,11.356003034620784,2.6482314368552475
16.696696696696698,11.513896717657886,2.6108268367443084
16.756756756756758,11.668105912211324,2.5114014756431446
16.816816816816818,11.814661330063966,2.356977021399027
16.876876876876878,11.950498701434968,2.1692882627863677
16.936936936936938,12.074833631266229,1.9720349585034422
16.996996996996998,12.187706344282907,1.7836136030803553
17.057057057057058,12.289871057377823,1.6176542134435241
17.117117117117118,12.382795979611458,1.4830203289156776
17.177177177177178,12.468646302456362,1.3838043794129327
17.237237237237238,12.54963059331528,1.3195979887929674
17.2972972972973,12.627754476565446,1.2883133931323205
17.35735735735736,12.704972083948213,1.2880763387072174
17.41741741741742,12.783107873780626,1.3172906655186287
17.47747747747748,12.86385663095542,1.3746383072922697
17.53753753753754,12.948671046246634,1.4578638384892524
17.5975975975976,13.039251568068131,1.5670854081234764
17.65765765765766,13.137553587132185,1.7033454876647551
17.71771771771772,13.244680290963538,1.8576383371363663
17.77777777777778,13.360846120731583,2.010550873030361
17.83783783783784,13.485362169393543,2.1323796197730185
17.8978978978979,13.615611268468424,2.195272627946623
17.95795795795796,13.747473809814354,2.1913330952372827
18.01801801801802,13.877384676133966,2.1269361168507857
18.07807807807808,14.002403353378492,2.022341320075131
18.13813813813814,14.120486003877232,1.90885702957263
18.1981981981982,14.231938813150654,1.8052295924793138
18.25825825825826,14.337767945446634,1.7216872619028205
18.31831831831832,14.439339827833324,1.6654549517328874
18.37837837837838,14.538429399640112,1.640434874755865
18.43843843843844,14.636944072647779,1.648681502678798
18.4984984984985,14.737166039002217,1.6957053501644765
18.55855855855856,14.841576361535097,1.7854668583650997
18.61861861861862,14.952665915184362,1.9188185541366858
18.67867867867868,15.07293538699423,2.0935050500390737
18.73873873873874,15.20503864622958,2.30574670245029
18.7987987987988,15.350676033618148,2.533216464026023
18.85885885885886,15.508833985321296,2.732805222531595
18.91891891891892,15.677126462014238,2.8731477480849943
18.97897897897898,15.851881169560048,2.9360986087415153
19.03903903903904,16.028141841851486,2.917017518889382
19.0990990990991,16.20111127309456,2.8450161031316856
19.15915915915916,16.36954058475375,2.7643195075913707
19.21921921921922,16.533855646400877,2.7051737175580284
19.27927927927928,16.69566117610519,2.687765171979891
19.33933933933934,16.85774074043338,2.722220763463831
19.3993993993994,17.025481613110717,2.8417774687971784
19.45945945945946,17.20253332711892,3.0232852906348944
19.51951951951952,17.38755848074308,3.1744620303889355
19.57957957957958,17.578041533685727,3.238420209629648
19.63963963963964,17.770318810993484,3.1943925053643767
19.6996996996997,17.959578503057077,3.0577317500374694
19.75975975975976,18.139860665611334,2.8799109315302722
19.81981981981982,18.30755567838667,2.711521470675023
19.87987987987988,18.46552149733471,2.557298433393429
19.93993993993994,18.615602669373168,2.4363593115920144
20.0,18.75994656828682,2.361123469953323
20.06006006006006,18.901024960922584,2.3370686005624144
20.12012012012012,19.041634007189533,2.362730722906863
20.18018018018018,19.18489426005889,2.429704183876759
20.24024024024024,19.33502327115736,2.54225268251968
20.3003003003003,19.493207656975667,2.677534166740035
20.36036036036036,19.655975238211518,2.76389363398069
20.42042042042042,19.81958384578393,2.757898909417035
20.48048048048048,19.980092043475125,2.645664538406767
20.54054054054054,20.133359127930497,2.442851786489891
20.6006006006006,20.27504512865864,2.1946686393887203
20.66066066066066,20.4009815787277,1.9720048294442374
20.72072072072072,20.5137423882164,1.7896405705964102
20.78078078078078,20.616601100016684,1.6408072014518849
20.84084084084084,20.71165976337803,1.5278440215760818
20.9009009009009,20.801057043316103,1.4521021332738644
20.96096096096096,20.886968220612747,1.4139444415895388
21.02102102102102,20.971605191816003,1.4127456543068537
21.08108108108108,21.057216469240092,1.4468922819490002
21.14114114114114,21.14582387287879,1.5145254532805408
21.2012012012012,21.239672282506692,1.6215497897160973
21.26126126126126,21.341555615117247,1.7725391165673199
21.32132132132132,21.453752080095555,1.96278272077959
21.38138138138138,21.578002179947944,2.178210645784913
21.44144144144144,21.715539698252243,2.39615984814707
21.5015015015015,21.8653398070393,2.5795297794681953
21.56156156156156,22.023431355936808,2.6882248502233295
21.62162162162162,22.185523255255386,2.707732045954745
21.68168168168168,22.347165840616622,2.650711690870152
21.74174174174174,22.503890397360767,2.556429218314049
21.8018018018018,22.65450848504799,2.465716313414552
21.86186186186186,22.800437565420125,2.397557758997473
21.92192192192192,22.943440544264185,2.3654202016056276
21.98198198198198,23.085774188372753,2.3784945206047268
22.04204204204204,23.230189125544,2.4416958281833767
22.1021021021021,23.379924666528243,2.555799672626179
22.16216216216216,23.538230447363986,2.7163022298245503
22.22222222222222,23.706967787067466,2.8951844610643995
22.28228228228228,23.88576547031093,3.0527853642684626
22.34234234234234,24.07191330251501,3.142725666346631
22.4024024024024,24.260276736980778,3.1142869315838397
22.46246246246246,24.443511386480537,2.9840487537604115
22.52252252252252,24.617963536242943,2.8199748344994435
22.58258258258258,24.782888702642403,2.670077413909994
22.64264264264264,24.939773476840838,2.563553088691782
22.7027027027027,25.091690288946907,2.509015346884312
22.762762762762762,25.2418847460171,2.5050258785257937
22.822822822822822,25.393567538308638,2.5487761168343517
22.882882882882882,25.54912210507651,2.6299073677101434
22.942942942942942,25.710094454582936,2.730442806523371
23.003003003003002,25.87733326474572,2.823924891534427
23.063063063063062,26.04829465702466,2.8621945603446055
23.123123123123122,26.218471910939865,2.810750721738089
23.183183183183182,26.38326397987376,2.6664577986000673
23.243243243243242,26.53797780572894,2.4575610629916365
23.303303303303302,26.678881949409472,2.2378325287700815
23.363363363363362,26.80708792456866,2.039536537358223
23.423423423423422,26.92459960576933,1.8754041575746592
23.483483483483482,27.033587880023585,1.753299270785012
23.543543543543542,27.136435394639783,1.676292253433199
23.603603603603602,27.235736557222545,1.6426599770414365
23.663663663663662,27.334370976434755,1.648868065046329
23.723723723723722,27.43566102892366,1.7099283939955356
23.783783783783782,27.54118165413571,1.8041735153961063
23.843843843843842,27.651651685842,1.905570734121989
23.903903903903903,27.767243280299844,1.994672106628538
23.963963963963963,27.887581916252767,2.0586144409525153
24.024024024024023,28.01174639493051,2.0911192967120877
24.084084084084083,28.138268840049022,2.0924929851068295
24.144144144144143,28.265134697810478,2.069626568917721
24.204204204204203,28.38978273690326,2.0359958625071495
24.264264264264263,28.51050440892066,1.9823357538093154
24.324324324324323,28.62676838442445,1.892537002474464
24.384384384384383,28.737332084899723,1.7868455232440545
24.444444444444443,28.841701791575325,1.6821394601964985
24.504504504504503,28.94014105720265,1.5917249090104792
24.564564564564563,29.03367115583289,1.5253146337857857
24.624624624624623,29.123985545834664,1.4859213073880162
24.684684684684683,29.212794257954528,1.4751801688005717
24.744744744744743,29.30187643237223,1.4962458401668404
24.804804804804803,29.39319675339312,1.551644448160229
24.864864864864863,29.488905449448154,1.6432736239841625
24.924924924924923,29.591142970810946,1.7711063443734867
24.984984984984983,29.7020837214768,1.9321480534910713
25.045045045045043,29.823854697536806,2.1205345640482647
25.105105105105103,29.957464978669247,2.32201307910104
25.165165165165163,30.102771450838624,2.5137491687571036
25.225225225225223,30.258462301624018,2.6643086088460106
25.285285285285283,30.42118694851712,2.7456620489880983
25.345345345345343,30.586610982413674,2.761501451003759
25.405405405405403,30.751473574140267,2.726969324869544
25.465465465465464,30.913620376215057,2.663692779902583
25.525525525525524,31.072003522847787,2.5997835247605883
25.585585585585584,31.226828892504784,2.56502767210902
25.645645645645647,31.38065677920948,2.57341557211686
25.705705705705707,31.53697862533775,2.637652994986865
25.765765765765767,31.699121747015518,2.761948339564283
25.825825825825827,31.87023764414122,2.9411160998481485
25.885885885885887,32.05339533204685,3.160712834195603
25.945945945945947,32.25079181501593,3.3793658479770103
26.006006006006007,32.45801778487257,3.5215654996708294
26.066066066066067,32.6696124588723,3.5487893061188673
26.126126126126128,32.880519093814364,3.469456759120642
26.186186186186188,33.08608498604171,3.3389293254333845
26.246246246246248,33.283316163593874,3.2393731818071405
26.306306306306308,33.47591780768116,3.1918203339021236
26.366366366366368,33.66798822210333,3.2042704698008877
26.426426426426428,33.86254905975183,3.2693836393804236
26.486486486486488,34.06162653476828,3.362777699636247
26.546546546546548,34.266160838366126,3.4405128646773724
26.606606606606608,34.473288227244936,3.4406691436104277
26.666666666666668,34.67707846026294,3.3467313071848728
26.726726726726728,34.872790752751506,3.1710677328219226
26.786786786786788,35.057122573708035,2.949700616329584
26.846846846846848,35.22824091199125,2.7417751258159737
26.906906906906908,35.38782376352943,2.587089954775402
26.966966966966968,35.53989183747356,2.4874185762942935
27.027027027027028,35.68782043675242,2.442154551485844
27.087087087087088,35.83452965519633,2.4454658998003467
27.147147147147148,35.98248437753717,2.4862950990251904
27.207207207207208,36.13384041448012,2.550648612533168
27.26726726726727,36.289430795519436,2.6168741986391546
27.32732732732733,36.44761854612819,2.6515287091516844
27.38738738738739,36.606086455849386,2.633056814744247
27.44744744744745,36.76194196693931,2.553115864837182
27.50750750750751,36.91171717436758,2.4165758875976806
27.56756756756757,37.0517031681143,2.24139301231639
27.62762762762763,37.18049957199135,2.051509740490098
27.68768768768769,37.29816256439315,1.8660549465162597
27.74774774774775,37.40532115145343,1.6994618539663575
27.80780780780781,37.503191548516114,1.5615583705099674
27.86786786786787,37.59357718013538,1.4575670879147615
27.92792792792793,37.678796903123775,1.3882340437516958
27.98798798798799,37.7608465209225,1.352175991594237
28.04804804804805,37.84170882504519,1.347530912846812
28.10810810810811,37.92326618642626,1.3722449604753757
28.16816816816817,38.00720580031195,1.4241897868625681
28.22822822822823,38.09501968626032,1.5011625438077167
28.28828828828829,38.1880083805417,1.6003191354332496
28.34834834834835,38.28754797014338,1.7165336229119752
28.40840840840841,38.394525961150094,1.8408827023881345
28.46846846846847,38.50880543496962,1.9585769927482906
28.52852852852853,38.62921619283368,2.0489007373032564
28.58858858858859,38.75355040906465,2.085264314170146
28.64864864864865,38.87803252807023,2.0534047768663966
28.70870870870871,38.99897751736431,1.9705164515016544
28.76876876876877,39.11406369464891,1.8566231460020615
28.82882882882883,39.22201597563103,1.7324379216165613
28.88888888888889,39.322627958288706,1.6188665814102903
28.94894894894895,39.41695845953204,1.525631428992484
29.00900900900901,39.50636849858719,1.4554295542142568
29.06906906906907,39.59231466261612,1.4112200869825742
29.12912912912913,39.67643232305154,1.395393687506433
29.18918918918919,39.75994282226293,1.4049982156949257
29.24924924924925,39.84400115688223,1.4381536889686517
29.30930930930931,39.93219281842024,1.5128704158670354
29.36936936936937,40.02761209105489,1.6386970451263143
29.42942942942943,40.13269276842149,1.8152070076908857
29.48948948948949,40.249208153612756,2.0319985167133057
29.54954954954955,40.37827105917878,2.2686945675542893
29.60960960960961,40.52033380712706,2.494942937782713
29.66966966966967,40.67514088225521,2.670924882667572
29.72972972972973,40.83910948169945,2.777692405541779
29.78978978978979,41.007208241486794,2.8167240003296494
29.84984984984985,41.175822781537605,2.79576601129238
29.90990990990991,41.342259464355074,2.7353310816464758
29.96996996996997,41.50474945322686,2.6686376424846907
30.03003003003003,41.663498748457414,2.626484730682348
30.09009009009009,41.820960985774,2.6246032371833072
30.15015015015015,41.97995244660631,2.675112224070689
30.21021021021021,42.14365143093823,2.7843162293076342
30.27027027027027,42.31559835543658,2.9527065741488903
30.33033033033033,42.50138782652731,3.1919687962722096
30.39039039039039,42.70087622920614,3.427039170831399
30.45045045045045,42.90925166336799,3.5654923765388906
30.51051051051051,43.12154075833188,3.568470062311286
30.57057057057057,43.332608672840955,3.4506808472693575
30.63063063063063,43.537159095062464,3.2804003207380474
30.69069069069069,43.73149410363777,3.172022453074279
30.75075075075075,43.92290917109863,3.157358107546441
30.81081081081081,44.1138569705415,3.1829690799962203
30.87087087087087,44.304661039496224,3.2054371709414387
30.93093093093093,44.49484511891587,3.194262656007808
30.99099099099099,44.683133153176726,3.1318642859289296
31.05105105105105,44.867449290078305,3.013579286546297
31.11111111111111,45.044917880843336,2.8476633588092946
31.17117117117117,45.21186348011778,2.6552906787751933
31.23123123123123,45.36514184403508,2.450777897952253
31.29129129129129,45.50522318445166,2.228008176041043
31.35135135135135,45.63248829168398,2.0119184048943137
31.41141141141141,45.74789660193039,1.8221056160879487
31.47147147147147,45.85304325660512,1.671554141175962
31.53153153153153,45.950159102338255,1.5666356116904945
31.59159159159159,46.04211069097575,1.5071089591418148
31.65165165165165,46.13173928416937,1.4862971088961914
31.71171171171171,46.22115135207032,1.500649823049078
31.77177177177177,46.31258173400257,1.5496201635406703
31.83183183183183,46.40807021154545,1.6318573386196127
31.89189189189189,46.50946021479469,1.7452016688130718
31.95195195195195,46.61848008971515,1.8874129874187298
32.012012012012015,46.73688063023933,2.0495567012341827
32.072072072072075,46.864669432600046,2.202244262147749
32.132132132132135,47.000465411085194,2.3186023866718486
32.192192192192195,47.14164411834321,2.3771308352917084
32.252252252252255,47.28433774538308,2.3617024124653767
32.312312312312315,47.42370242563175,2.276221384107949
32.372372372372375,47.55684693420242,2.1574017589651753
32.432432432432435,47.682826801410386,2.0337212840157926
32.492492492492495,47.801781071028614,1.925987336544781
32.552552552552555,47.91493118652969,1.8473672616494574
32.612612612612615,48.02435135619257,1.802973585177132
